id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
500402,Pedro Vargas,F,2026-01-23,236.92,Quetzaltenango,Education
500403,Monica Perez,M,2026-02-22,463.35,Guatemala,Retail
500404,Diana Ruiz,M,2026-01-06,300.95,Amatitlan,Retail
500405,Isabel Soto,F,2026-02-14,160.36,Villa Nueva,Food
500406,Isabel Flores,F,2026-02-07,7.16,Amatitlan,Services
500407,Oscar Gomez,M,2026-01-01,253.74,Villa Nueva,Services
500408,Valeria Diaz,F,2026-01-28,83.76,Mixco,Food
500409,Elena Perez,M,2026-01-23,410.93,Mixco,Services
500410,Valeria Ramirez,M,2026-01-26,253.74,Villa Nueva,Services
500411,Elena Mejia,F,2026-01-16,272.74,Escuintla,Food
500412,Pedro Molina,F,2026-02-21,53.46,Amatitlan,Education
500413,Hector Mejia,M,2026-02-19,432.05,Villa Nueva,Education
500414,Kevin Flores,M,2026-01-09,436.23,Chimaltenango,Services
500415,Oscar Paz,F,2026-02-15,235.92,No especificado,Food
500416,Carlos Gomez,F,2026-02-07,42.54,Mixco,Retail
500417,Hector Dominguez,F,2026-01-12,26.1,Escuintla,Services
500418,Daniel Alvarez,F,2026-01-25,112.3,Escuintla,Retail
500419,Rene Reyes,M,2026-01-17,156.24,Quetzaltenango,Retail
500420,Carmen Vargas,M,2026-02-01,96.8,Antigua,Retail
500421,Jose Nunez,M,2026-01-08,255.43,Villa Nueva,Education
500422,Kevin Lopez,M,2026-01-30,224.88,No especificado,Retail
500423,Paola Ramirez,F,2026-01-08,238.73,Chimaltenango,Food
500424,Juan Perez,F,2026-01-09,249.57,Mixco,Food
500425,Oscar Nunez,F,2026-02-21,494.36,Amatitlan,Food
500426,Maria Molina,F,2026-01-31,374.09,Antigua,Education
500427,Sofia Nunez,F,2026-01-18,309.4,Quetzaltenango,Retail
500428,Karla Gomez,M,2026-02-21,432.15,Guatemala,Retail
500429,Patricia Castillo,M,2026-01-21,413.79,Chimaltenango,Retail
500430,Diana Reyes,M,2026-01-11,382.17,Guatemala,Education
500431,Kevin Fuentes,M,2026-02-23,13.49,Villa Nueva,Education
500432,Ricardo Ruiz,F,2026-01-01,438.82,Villa Nueva,Retail
500433,Monica Aguilar,F,2026-02-26,59.37,Antigua,Services
500434,Elena Aguilar,F,2026-01-05,143.11,Mixco,Food
500435,Carmen Perez,F,2026-02-18,250.28,Escuintla,Retail
500436,Fernando Morales,F,2026-01-28,488.36,Mixco,Education
500437,Valeria Nunez,F,2026-01-08,400.17,Quetzaltenango,Food
500438,Gustavo Mejia,M,2026-02-28,305.65,Guatemala,Food
500439,Jose Fuentes,F,2026-01-26,226.22,Escuintla,Retail
500440,Daniel Reyes,F,2026-01-03,332.41,Chimaltenango,Services
500441,Pedro Torres,M,2026-02-13,324.73,Quetzaltenango,Services
500442,Gabriela Lopez,M,2026-03-01,53.75,Guatemala,Retail
500443,Gustavo Soto,M,2026-01-10,140.03,Antigua,Retail
500444,Oscar Nunez,M,2026-02-02,258.78,Chimaltenango,Services
500445,Gustavo Mendez,M,2026-02-25,292.62,Amatitlan,Retail
500446,Pedro Lima,M,2026-01-08,474.9,Antigua,Services
500447,Sofia Perez,M,2026-02-17,250.28,Chimaltenango,Retail
500448,Ana Mejia,M,2026-01-26,167.71,Antigua,Food
500449,Rene Cruz,F,2026-01-04,332.99,Guatemala,Education
500450,Paola Fuentes,M,2026-01-13,362.15,Amatitlan,Food
500451,Carlos Dominguez,F,2026-02-21,155.93,Amatitlan,Food
500452,Isabel Mejia,F,2026-02-12,102.45,Amatitlan,Services
500453,Jose Lima,F,2026-02-23,250.28,Amatitlan,Retail
500454,Pablo Ruiz,F,2026-02-02,446.51,No especificado,Retail
500455,Diana Hernandez,F,2026-01-08,134.64,Amatitlan,Food
500456,Gustavo Flores,M,2026-01-18,82.04,Mixco,Retail
500457,Luis Dominguez,F,2026-01-18,247.22,Villa Nueva,Education
500458,Hector Vargas,F,2026-01-16,58.89,Guatemala,Retail
500459,Isabel Vargas,M,2026-01-05,165.12,No especificado,Services
500460,Daniel Dominguez,M,2026-02-22,335.98,Escuintla,Retail
500461,Laura Hernandez,F,2026-01-06,56.87,Guatemala,Retail
500462,Ana Soto,F,2026-02-15,486.37,No especificado,Retail
500463,Fernando Hernandez,M,2026-02-12,275.48,Amatitlan,Retail
500464,Elena Vargas,M,2026-01-27,487.93,Amatitlan,Services
500465,Luis Solis,F,2026-02-07,255.14,Amatitlan,Food
500466,Miguel Aguilar,M,2026-01-25,250.28,Antigua,Retail
500467,Laura Mendez,F,2026-02-01,489.93,Guatemala,Services
500468,Sofia Diaz,M,2026-02-14,363.24,Antigua,Education
500469,Diana Herrera,M,2026-01-28,355.78,Escuintla,Education
500470,Monica Herrera,M,2026-02-28,142.37,Antigua,Services
500471,Patricia Ortega,M,2026-02-20,66.86,Escuintla,Education
500472,Juan Solis,M,2026-01-05,165.72,Villa Nueva,Education
500473,Pedro Gomez,F,2026-02-24,344.67,Mixco,Retail
500474,Isabel Hernandez,F,2026-01-10,102.84,Mixco,Education
500475,Carlos Lima,F,2026-01-13,253.74,No especificado,Services
500476,Ana Torres,F,2026-01-22,23.58,Antigua,Education
500477,Sofia Ruiz,F,2026-02-18,251.48,Guatemala,Food
500478,Ricardo Mejia,F,2026-01-31,2.95,Guatemala,Services
500479,Patricia Ortega,F,2026-02-15,358.88,Guatemala,Food
500480,Hector Rojas,M,2026-01-05,202.88,Guatemala,Retail
500481,Juan Aguilar,F,2026-02-14,210.78,Amatitlan,Services
500482,Gabriela Diaz,M,2026-01-04,96.51,Mixco,Services
500483,Elena Fuentes,M,2026-01-15,236.77,Chimaltenango,Retail
500484,Karla Lopez,M,2026-01-14,480.53,Escuintla,Services
500485,Paola Lopez,M,2026-02-20,360.98,Guatemala,Food
500486,Jose Solis,M,2026-01-24,432.22,Amatitlan,Retail
500487,Carlos Mazariegos,M,2026-02-16,250.28,Mixco,Retail
500488,Maria Ruiz,M,2026-02-14,423.9,Chimaltenango,Retail
500489,Pablo Lopez,M,2026-02-11,265.17,No especificado,Retail
500490,Sofia Castillo,F,2026-02-06,255.14,Escuintla,Food
500491,Luis Herrera,F,2026-02-21,53.35,Mixco,Food
500492,Paola Ruiz,F,2026-01-02,4.54,Chimaltenango,Food
500493,Kevin Herrera,M,2026-02-09,174.73,Chimaltenango,Education
500494,Daniel Lopez,M,2026-01-03,464.48,Escuintla,Education
500495,Miguel Solis,F,2026-02-07,250.28,No especificado,Retail
500496,Maria Morales,M,2026-01-28,258.26,Mixco,Education
500497,Pedro Dominguez,M,2026-02-28,228.87,Chimaltenango,Education
500498,Laura Mejia,F,2026-02-22,250.28,Mixco,Retail
500499,Gabriela Flores,M,2026-01-04,442.33,Mixco,Education
500500,Ricardo Mejia,F,2026-02-24,91.64,Mixco,Education
500501,Ricardo Reyes,F,2026-01-11,253.74,Escuintla,Services
500502,Maria Hernandez,F,2026-01-22,222.42,Quetzaltenango,Services
500503,Kevin Castillo,F,2026-02-02,194.54,No especificado,Education
500504,Rene Gomez,F,2026-02-23,253.14,Mixco,Education
500505,Elena Flores,M,2026-01-21,335.96,Villa Nueva,Education
500506,Diana Paz,No especificado,2026-02-25,89.25,Villa Nueva,Education
500507,Gabriela Castillo,M,2026-01-18,294.5,Amatitlan,Education
500508,Ricardo Dominguez,F,2026-01-25,81.19,Villa Nueva,Education
500509,Laura Soto,M,2026-02-25,270.24,Quetzaltenango,Services
500510,Juan Gomez,M,2026-02-14,125.87,Mixco,Services
500511,Gabriela Alvarez,M,2026-02-10,167.1,No especificado,Services
500512,Gustavo Morales,F,2026-01-22,385.48,Escuintla,Education
500513,Laura Soto,F,2026-01-01,487.61,Escuintla,Education
500514,Sofia Gomez,M,2026-01-10,250.28,Guatemala,Retail
500515,Oscar Castillo,M,2026-01-19,325.01,Quetzaltenango,Food
500516,Elena Molina,M,2026-02-04,137.56,Quetzaltenango,Food
500517,Gabriela Herrera,F,2026-02-22,481.8,Escuintla,Education
500518,Luis Ramirez,M,2026-01-06,245.59,Mixco,Food
500519,Diana Torres,M,2026-01-04,255.14,Antigua,Food
500520,Gabriela Paz,F,2026-02-09,90.5,Mixco,Food
500521,Ana Soto,M,2026-01-15,473.06,Chimaltenango,Food
500522,Ricardo Nunez,M,2026-02-18,482.04,Quetzaltenango,Food
500523,Miguel Rojas,M,2026-02-04,253.74,Escuintla,Services
500524,Sofia Rojas,F,2026-02-24,278.74,Amatitlan,Food
500525,Ricardo Torres,M,2026-01-28,33.97,Chimaltenango,Services
500526,Juan Fuentes,F,2026-01-27,455.69,Escuintla,Retail
500527,Gabriela Soto,F,2026-02-16,438.37,Guatemala,Food
500528,Hector Solis,F,2026-01-08,451.94,Escuintla,Services
500529,Miguel Mejia,F,2026-01-13,456.71,No especificado,Services
500530,Laura Flores,F,2026-02-24,99.11,Mixco,Food
500531,Isabel Nunez,F,2026-01-09,159.83,Villa Nueva,Food
500532,Pablo Soto,M,2026-02-22,226.34,Amatitlan,Education
500533,Diana Lima,M,2026-02-11,81.1,No especificado,Food
500534,Karla Hernandez,M,2026-02-28,349.19,Antigua,Services
500535,Daniel Vargas,F,2026-01-17,197.08,Villa Nueva,Food
500536,Diana Ramirez,M,2026-02-05,249.83,Escuintla,Services
500537,Carlos Alvarez,M,2026-01-03,264.7,Mixco,Services
500538,Carmen Gomez,M,2026-02-10,476.12,Quetzaltenango,Food
500539,Paola Alvarez,M,2026-01-04,196.01,Mixco,Food
500540,Daniel Dominguez,M,2026-01-23,380.51,Guatemala,Food
500541,Daniel Mejia,F,2026-01-20,131.27,Escuintla,Services
500542,Gustavo Herrera,F,2026-01-11,191.64,Antigua,Retail
500543,Juan Diaz,M,2026-02-02,148.71,Mixco,Food
500544,Monica Rojas,M,2026-01-18,296.34,Chimaltenango,Education
500545,Ana Ortega,F,2026-01-06,166.74,Amatitlan,Food
500546,Gustavo Rojas,F,2026-02-13,319.01,Antigua,Food
500547,Rene Morales,F,2026-01-12,121.26,Escuintla,Education
500548,Patricia Aguilar,F,2026-01-20,153.94,Amatitlan,Retail
500549,Daniel Ortega,M,2026-01-20,458.08,Amatitlan,Services
500550,Elena Ortega,F,2026-02-11,291.65,Quetzaltenango,Education
500551,Carlos Molina,F,2026-02-13,314.06,Quetzaltenango,Food
500552,Sofia Morales,F,2026-01-31,354.21,Chimaltenango,Retail
500553,Fernando Flores,M,2026-01-05,395.45,Villa Nueva,Food
500554,Carlos Vargas,F,2026-01-27,244.6,Mixco,Services
500555,Jose Fuentes,M,2026-02-12,422.89,Quetzaltenango,Services
500556,Jose Rojas,F,2026-02-28,484.28,Escuintla,Food
500557,Laura Lima,F,2026-02-27,250.28,Quetzaltenango,Retail
500558,Oscar Castillo,F,2026-01-10,128.37,Amatitlan,Education
500559,Isabel Morales,F,2026-01-15,250.28,Villa Nueva,Retail
500560,Daniel Mendez,M,2026-01-30,222.54,Quetzaltenango,Services
500561,Rene Vargas,F,2026-01-16,312.8,Escuintla,Retail
500562,Oscar Reyes,M,2026-01-10,310.68,Antigua,Services
500563,Andrea Alvarez,M,2026-01-14,498.59,Guatemala,Food
500564,Hector Castillo,F,2026-02-26,424.24,Guatemala,Retail
500565,Diana Lima,M,2026-02-12,22.31,Amatitlan,Food
500566,Paola Hernandez,M,2026-01-30,458.51,Villa Nueva,Services
500567,Paola Torres,M,2026-02-03,454.76,Antigua,Services
500568,Karla Reyes,No especificado,2026-01-20,182.34,Amatitlan,Education
500569,Oscar Mejia,M,2026-02-02,442.24,Antigua,Retail
500570,Valeria Vargas,F,2026-01-11,84.32,Villa Nueva,Education
500571,Sofia Alvarez,M,2026-01-04,349.16,Amatitlan,Education
500572,Ricardo Paz,F,2026-02-05,47.89,Antigua,Food
500573,Oscar Ortega,F,2026-02-03,57.96,Amatitlan,Retail
500574,Carlos Diaz,M,2026-01-24,18.29,Escuintla,Education
500575,Kevin Mazariegos,No especificado,2026-01-28,187.79,Quetzaltenango,Food
500576,Paola Molina,F,2026-01-08,437.33,Escuintla,Education
500577,Maria Solis,F,2026-02-20,362.79,Chimaltenango,Food
500578,Karla Solis,F,2026-01-02,415.89,Quetzaltenango,Education
500579,Diana Aguilar,M,2026-01-29,486.13,Guatemala,Food
500580,Laura Diaz,M,2026-01-24,423.42,Antigua,Services
500581,Elena Castillo,F,2026-02-16,349.63,Chimaltenango,Services
500582,Hector Mejia,No especificado,2026-02-04,126.36,Amatitlan,Services
500583,Ricardo Perez,M,2026-01-12,346.18,Antigua,Education
500584,Jose Soto,M,2026-02-01,377.62,Amatitlan,Services
500585,Oscar Dominguez,F,2026-02-05,231.52,Mixco,Food
500586,Gustavo Alvarez,M,2026-02-24,241.07,Antigua,Food
500587,Juan Perez,M,2026-02-01,13.57,Villa Nueva,Retail
500588,Ana Diaz,F,2026-02-24,371.8,Villa Nueva,Services
500589,Rene Lima,M,2026-01-21,367.21,Escuintla,Food
500590,Rene Fuentes,M,2026-02-26,253.74,Quetzaltenango,Services
500591,Juan Herrera,No especificado,2026-02-26,206.47,Antigua,Food
500592,Pedro Perez,F,2026-02-17,413.22,Quetzaltenango,Services
500593,Ana Castillo,F,2026-02-21,318.13,Guatemala,Services
500594,Gustavo Vargas,M,2026-01-29,247.22,Guatemala,Education
500595,Daniel Gomez,M,2026-02-26,169.77,Villa Nueva,Services
500596,Miguel Vargas,M,2026-02-01,287.05,Villa Nueva,Retail
500597,Kevin Gomez,F,2026-02-05,72.9,Quetzaltenango,Education
500598,Maria Lopez,M,2026-01-24,424.56,Chimaltenango,Retail
500599,Gabriela Hernandez,M,2026-02-04,218.8,Antigua,Services
500600,Andrea Morales,F,2026-01-24,285.05,Quetzaltenango,Education
500601,Pedro Vargas,F,2026-02-04,154.48,No especificado,Retail
500602,Karla Flores,F,2026-01-03,171.23,Guatemala,Services
500603,Patricia Paz,F,2026-01-04,229.49,Mixco,Education
500604,Jose Aguilar,M,2026-02-17,401.37,Mixco,Services
500605,Valeria Flores,M,2026-02-21,434.26,Escuintla,Retail
500606,Diana Nunez,F,2026-01-15,393.12,Mixco,Food
500607,Juan Nunez,M,2026-01-02,127.58,Chimaltenango,Retail
500608,Monica Ortega,F,2026-01-02,347.07,Quetzaltenango,Services
500609,Maria Alvarez,F,2026-02-16,178.42,Guatemala,Retail
500610,Juan Mazariegos,No especificado,2026-01-28,235.53,Chimaltenango,Retail
500611,Elena Torres,F,2026-01-17,51.96,Quetzaltenango,Retail
500612,Diana Mejia,M,2026-02-13,288.56,Mixco,Retail
500613,Ana Mendez,F,2026-02-01,58.14,Villa Nueva,Education
500614,Pedro Vargas,F,2026-01-27,22.04,Guatemala,Services
500615,Fernando Ramirez,M,2026-01-06,488.54,Quetzaltenango,Services
500616,Paola Rojas,M,2026-01-22,47.0,Antigua,Retail
500617,Kevin Reyes,M,2026-02-16,326.08,Quetzaltenango,Services
500618,Gustavo Diaz,F,2026-02-09,255.14,Guatemala,Food
500619,Fernando Soto,F,2026-01-29,386.71,Guatemala,Retail
500620,Laura Aguilar,M,2026-01-10,57.2,Amatitlan,Food
500621,Monica Mendez,F,2026-02-08,253.74,Amatitlan,Services
500622,Gabriela Cruz,M,2026-01-01,60.67,Chimaltenango,Food
500623,Juan Solis,F,2026-03-01,271.38,Antigua,Retail
500624,Ana Mendez,M,2026-02-05,56.92,Antigua,Food
500625,Andrea Gomez,M,2026-02-12,250.28,Mixco,Retail
500626,Luis Paz,F,2026-02-01,43.31,Mixco,Food
500627,Carmen Hernandez,M,2026-01-21,250.28,No especificado,Retail
500628,Carmen Diaz,F,2026-02-21,214.87,Quetzaltenango,Retail
500629,Daniel Mejia,M,2026-01-02,267.85,Antigua,Education
500630,Miguel Solis,F,2026-01-25,211.71,Escuintla,Food
500631,Karla Vargas,No especificado,2026-02-13,38.59,Amatitlan,Retail
500632,Gustavo Aguilar,M,2026-02-17,255.14,Quetzaltenango,Food
500633,Luis Nunez,F,2026-01-15,307.35,Amatitlan,Food
500634,Laura Vargas,M,2026-01-02,278.62,Villa Nueva,Retail
500635,Maria Gomez,F,2026-02-28,253.74,Chimaltenango,Services
500636,Carlos Castillo,M,2026-01-02,113.6,Guatemala,Education
500637,Jose Fuentes,M,2026-02-18,430.08,Quetzaltenango,Education
500638,Carmen Rojas,F,2026-02-05,160.63,Mixco,Education
500639,Carmen Soto,F,2026-01-01,324.91,Quetzaltenango,Services
500640,Ricardo Paz,F,2026-01-14,283.51,Amatitlan,Services
500641,Maria Cruz,F,2026-01-11,413.58,Amatitlan,Food
500642,Sofia Mejia,F,2026-01-05,3.16,Antigua,Food
500643,Elena Molina,M,2026-02-05,170.48,Antigua,Food
500644,Elena Rojas,M,2026-01-08,321.43,Villa Nueva,Retail
500645,Oscar Morales,M,2026-01-21,424.96,Guatemala,Retail
500646,Valeria Soto,M,2026-01-23,231.04,Chimaltenango,Food
500647,Ana Ramirez,M,2026-01-03,250.28,Villa Nueva,Retail
500648,Pablo Alvarez,M,2026-01-21,446.88,Mixco,Services
500649,Rene Ortega,M,2026-02-06,472.03,Quetzaltenango,Food
500650,Elena Aguilar,F,2026-02-03,63.29,Villa Nueva,Food
500651,Jose Solis,M,2026-02-02,162.86,Mixco,Food
500652,Rene Diaz,F,2026-02-23,307.69,No especificado,Retail
500653,Valeria Mendez,F,2026-01-13,82.11,Guatemala,Retail
500654,Gabriela Diaz,F,2026-01-22,270.7,Amatitlan,Retail
500655,Ana Morales,F,2026-02-10,409.3,Escuintla,Food
500656,Karla Reyes,F,2026-01-12,240.38,Guatemala,Education
500657,Oscar Torres,F,2026-01-19,447.11,Quetzaltenango,Education
500658,Valeria Reyes,F,2026-02-04,251.58,No especificado,Services
500659,Luis Ruiz,F,2026-02-12,484.39,Villa Nueva,Retail
500660,Miguel Torres,F,2026-01-01,171.68,Guatemala,Education
500661,Patricia Flores,F,2026-01-24,250.28,Mixco,Retail
500662,Laura Mazariegos,F,2026-01-24,312.39,Amatitlan,Education
500663,Carlos Vargas,M,2026-01-20,247.22,Villa Nueva,Education
500664,Pedro Flores,M,2026-01-20,479.97,Guatemala,Services
500665,Gabriela Mendez,F,2026-02-20,437.53,Escuintla,Education
500666,Pedro Ramirez,F,2026-01-24,372.32,Mixco,Food
500667,Monica Castillo,F,2026-02-06,350.57,Quetzaltenango,Retail
500668,Monica Lopez,M,2026-01-04,343.03,Villa Nueva,Education
500669,Monica Morales,M,2026-02-15,131.49,Guatemala,Food
500670,Jose Torres,M,2026-02-03,207.49,Guatemala,Services
500671,Fernando Gomez,M,2026-01-23,31.71,Mixco,Education
500672,Diana Cruz,M,2026-02-07,255.14,Antigua,Food
500673,Karla Mazariegos,F,2026-02-15,473.3,Guatemala,Education
500674,Valeria Ramirez,F,2026-02-14,72.17,Guatemala,Services
500675,Valeria Lima,M,2026-02-21,49.23,Antigua,Education
500676,Paola Gomez,F,2026-02-27,338.76,Chimaltenango,Services
500677,Rene Fuentes,F,2026-02-15,425.29,Mixco,Education
500678,Gabriela Cruz,M,2026-01-22,481.84,Mixco,Education
500679,Miguel Cruz,M,2026-02-15,71.3,Villa Nueva,Services
500680,Jose Mazariegos,M,2026-02-09,216.78,Chimaltenango,Education
500681,Karla Ruiz,M,2026-01-20,498.39,No especificado,Food
500682,Laura Ruiz,M,2026-01-27,61.96,Chimaltenango,Education
500683,Ana Flores,M,2026-01-01,454.4,No especificado,Education
500684,Pedro Dominguez,M,2026-01-13,224.99,No especificado,Services
500685,Sofia Castillo,F,2026-01-09,32.63,Villa Nueva,Services
500686,Carlos Lopez,F,2026-02-23,187.64,Amatitlan,Retail
500687,Kevin Vargas,M,2026-02-25,362.02,Antigua,Food
500688,Carmen Ortega,F,2026-02-14,250.28,Quetzaltenango,Retail
500689,Jose Mazariegos,M,2026-01-17,98.99,Mixco,Services
500690,Carmen Mendez,F,2026-02-26,44.71,Chimaltenango,Food
500691,Ricardo Alvarez,No especificado,2026-01-15,300.61,No especificado,Services
500692,Diana Morales,M,2026-02-19,247.22,Amatitlan,Education
500693,Rene Lima,F,2026-02-15,206.86,Mixco,Retail
500694,Kevin Vargas,M,2026-02-25,65.96,Mixco,Retail
500695,Sofia Reyes,No especificado,2026-02-14,311.56,Quetzaltenango,Retail
500696,Andrea Mazariegos,F,2026-01-08,457.66,Quetzaltenango,Food
500697,Andrea Solis,F,2026-01-01,257.43,Villa Nueva,Retail
500698,Juan Castillo,F,2026-01-01,423.94,No especificado,Food
500699,Gustavo Lopez,M,2026-02-28,250.28,Amatitlan,Retail
500700,Karla Dominguez,M,2026-01-12,214.28,Quetzaltenango,Education
500701,Isabel Hernandez,M,2026-02-20,466.65,Mixco,Food
500702,Andrea Lima,M,2026-01-25,427.51,Quetzaltenango,Retail
500703,Hector Morales,M,2026-02-21,304.52,Quetzaltenango,Services
500704,Hector Aguilar,F,2026-02-11,245.72,Chimaltenango,Education
500705,Kevin Soto,F,2026-01-04,325.81,Mixco,Food
500706,Ana Soto,F,2026-01-27,256.42,Guatemala,Services
500707,Ricardo Paz,F,2026-02-10,250.28,Antigua,Retail
500708,Gustavo Perez,F,2026-01-31,247.22,Antigua,Education
500709,Valeria Flores,M,2026-01-09,43.22,Chimaltenango,Services
500710,Patricia Diaz,M,2026-02-15,64.17,Villa Nueva,Retail
500711,Ricardo Nunez,M,2026-02-11,246.08,Amatitlan,Food
500712,Juan Alvarez,F,2026-01-05,440.59,Escuintla,Retail
500713,Hector Fuentes,M,2026-01-12,215.81,Quetzaltenango,Food
500714,Carmen Flores,M,2026-02-10,435.52,Antigua,Services
500715,Carlos Mazariegos,No especificado,2026-01-08,262.17,Chimaltenango,Retail
500716,Miguel Soto,F,2026-01-03,413.89,Mixco,Education
500717,Paola Alvarez,F,2026-01-23,181.81,No especificado,Food
500718,Miguel Dominguez,F,2026-01-15,253.74,Amatitlan,Services
500719,Karla Aguilar,M,2026-01-22,405.57,Chimaltenango,Food
500720,Fernando Aguilar,F,2026-02-13,229.36,Quetzaltenango,Services
500721,Monica Ramirez,F,2026-01-14,135.15,Guatemala,Services
500722,Andrea Ruiz,F,2026-02-10,196.74,Guatemala,Retail
500723,Daniel Lima,F,2026-02-05,195.76,Escuintla,Food
500724,Sofia Dominguez,M,2026-01-25,68.42,Quetzaltenango,Retail
500725,Carlos Soto,M,2026-01-07,99.26,Villa Nueva,Food
500726,Pedro Lopez,M,2026-01-18,478.75,Antigua,Food
500727,Pablo Aguilar,M,2026-01-23,234.11,Mixco,Services
500728,Oscar Vargas,F,2026-02-19,42.11,Antigua,Food
500729,Hector Castillo,F,2026-01-01,27.23,Guatemala,Retail
500730,Isabel Torres,M,2026-01-17,224.7,Mixco,Education
500731,Pedro Lima,F,2026-02-14,250.28,Guatemala,Retail
500732,Pedro Solis,F,2026-01-02,255.14,Guatemala,Food
500733,Pablo Lopez,No especificado,2026-02-04,267.47,Amatitlan,Retail
500734,Pablo Alvarez,M,2026-01-15,391.26,Quetzaltenango,Retail
500735,Isabel Alvarez,F,2026-01-29,262.88,Guatemala,Education
500736,Karla Rojas,F,2026-01-02,342.28,Amatitlan,Services
500737,Andrea Aguilar,F,2026-01-15,4.86,Guatemala,Education
500738,Pedro Castillo,M,2026-02-18,250.28,Amatitlan,Retail
500739,Valeria Dominguez,F,2026-02-27,57.02,Mixco,Education
500740,Pedro Soto,M,2026-01-08,340.98,Quetzaltenango,Food
500741,Carmen Flores,M,2026-02-23,316.32,Amatitlan,Retail
500742,Kevin Fuentes,F,2026-02-28,482.63,Mixco,Retail
500743,Monica Ramirez,M,2026-02-08,7.21,Quetzaltenango,Services
500744,Juan Lima,M,2026-01-13,428.8,Quetzaltenango,Education
500745,Hector Ramirez,M,2026-02-09,250.28,Amatitlan,Retail
500746,Maria Diaz,M,2026-01-19,153.35,Guatemala,Retail
500747,Patricia Diaz,F,2026-01-21,455.24,Antigua,Services
500748,Patricia Castillo,M,2026-02-05,280.9,Antigua,Retail
500749,Sofia Molina,M,2026-01-09,270.59,Villa Nueva,Retail
500750,Kevin Mazariegos,M,2026-01-19,223.03,Mixco,Retail
500751,Juan Soto,F,2026-02-26,82.23,Amatitlan,Services
500752,Ana Aguilar,F,2026-01-23,461.34,Guatemala,Food
500753,Kevin Solis,F,2026-02-07,474.31,Chimaltenango,Services
500754,Diana Reyes,F,2026-01-07,10.35,Guatemala,Food
500755,Carmen Perez,F,2026-02-13,164.2,Mixco,Food
500756,Rene Herrera,F,2026-01-24,25.64,Escuintla,Services
500757,Fernando Castillo,M,2026-02-06,363.81,Chimaltenango,Food
500758,Valeria Morales,M,2026-01-02,103.69,Quetzaltenango,Education
500759,Carmen Fuentes,M,2026-01-12,58.26,Antigua,Retail
500760,Ricardo Mazariegos,M,2026-01-14,322.87,Chimaltenango,Services
500761,Rene Fuentes,M,2026-01-08,299.28,No especificado,Education
